X	Y
0.2501201683804049	0.3439859109875204
0.2501313826659992	0.3468078021259775
0.249618828379906	0.3511194390763986
0.24985011150235567	0.3557331240142382
0.2504370122714118	0.3597617428108415
0.2512944584287001	0.36204946658515147
0.2533478685807368	0.3641177540761612
0.25435161199520157	0.3677401604565234
0.2537671243754252	0.371447247197092
0.2517831047861854	0.3729405084235682
0.24942337874315199	0.3739160200915858
0.24716691460307913	0.37687414165837096
0.24331544505917668	0.38306799917170153
0.239233533922125	0.3870863743683897
0.2364721594415218	0.39092515743274797
0.2346897771859943	0.3929650471937741
0.23347045146160483	0.3957620067305594
0.2306288101651209	0.3969668173563669
0.22514145792109233	0.3968669918357188
0.21925365476703562	0.3971507956143148
0.2148153522899322	0.39693963929521087
0.2090538408851711	0.3989128036381911
0.20340168510274828	0.4016273611199978
0.19824231476968057	0.40411917370433564
0.19252323310332753	0.40842634694787255
0.18661862435987644	0.4138946602900133
0.17970650366152147	0.41891555189896845
0.1719337054986958	0.42345749809152444
0.16272686878774195	0.4253746567052769
0.15416282093636338	0.42651840711352407
0.14549320941026028	0.4273665871911816
0.25	0.25
0.25	0.25
0.24928505441885143	0.25080817213086554
0.24647492250342107	0.25382658999561913
0.24393808020595847	0.25830375700407515
0.2408594903027512	0.26277968634172166
0.23723767489609868	0.26612633201511504
0.23468202749946962	0.2702242274793669
0.23111884890030368	0.2755489266896234
0.22861219290072227	0.2816243460962687
0.22689949859305247	0.2886159031762416
0.22496693866492823	0.2954791540143202
0.22459300939225194	0.30316284217798445
0.22469850284249293	0.31038557648577764
0.2268300373733618	0.3166558178615498
0.2293781574700895	0.3209651504842096
0.23341928701847842	0.3245976893357297
0.23749818926886662	0.32649275618780726
0.24223652414572336	0.32723828723008175
0.24581847296052498	0.3281798485851097
0.24716169821124592	0.330635816569085
0.24757975701911442	0.3322964175884468
0.24884010756689307	0.3340465337028007
0.2498532858876639	0.33667760813094016
0.25079148205600954	0.33852815615919596
0.25059566516134074	0.3409218637069353
0.2501201683804049	0.3439859109875204
0.2501313826659992	0.3468078021259775
0.249618828379906	0.3511194390763986
0.24985011150235567	0.3557331240142382
0.2504370122714118	0.3597617428108415
0.2512944584287001	0.36204946658515147
0.2533478685807368	0.3641177540761612
0.25435161199520157	0.3677401604565234
0.2537671243754252	0.371447247197092
0.2517831047861854	0.3729405084235682
0.24942337874315199	0.3739160200915858
0.24716691460307913	0.37687414165837096
0.24331544505917668	0.38306799917170153
0.239233533922125	0.3870863743683897
0.2364721594415218	0.39092515743274797
0.2346897771859943	0.3929650471937741
0.23347045146160483	0.3957620067305594
0.2306288101651209	0.3969668173563669
0.22514145792109233	0.3968669918357188
0.21925365476703562	0.3971507956143148
0.2148153522899322	0.39693963929521087
0.2090538408851711	0.3989128036381911
0.20340168510274828	0.4016273611199978
0.19824231476968057	0.40411917370433564
0.19252323310332753	0.40842634694787255
0.18661862435987644	0.4138946602900133
0.17970650366152147	0.41891555189896845
0.1719337054986958	0.42345749809152444
0.16272686878774195	0.4253746567052769
0.15416282093636338	0.42651840711352407
0.14549320941026028	0.4273665871911816
0.13780085157184904	0.4302622789173528
0.25	0.25
0.25	0.25
0.24928505441885143	0.25080817213086554
0.24647492250342107	0.25382658999561913
0.24393808020595847	0.25830375700407515
0.2408594903027512	0.26277968634172166
0.23723767489609868	0.26612633201511504
0.23468202749946962	0.2702242274793669
0.23111884890030368	0.2755489266896234
0.22861219290072227	0.2816243460962687
0.22689949859305247	0.2886159031762416
0.22496693866492823	0.2954791540143202
0.22459300939225194	0.30316284217798445
0.22469850284249293	0.31038557648577764
0.2268300373733618	0.3166558178615498
0.2293781574700895	0.3209651504842096
0.23341928701847842	0.3245976893357297
0.23749818926886662	0.32649275618780726
0.24223652414572336	0.32723828723008175
0.24581847296052498	0.3281798485851097
0.24716169821124592	0.330635816569085
0.24757975701911442	0.3322964175884468
0.24884010756689307	0.3340465337028007
0.2498532858876639	0.33667760813094016
0.25079148205600954	0.33852815615919596
0.25059566516134074	0.3409218637069353
0.2501201683804049	0.3439859109875204
0.2501313826659992	0.3468078021259775
0.249618828379906	0.3511194390763986
0.24985011150235567	0.3557331240142382
0.2504370122714118	0.3597617428108415
0.2512944584287001	0.36204946658515147
0.2533478685807368	0.3641177540761612
0.25435161199520157	0.3677401604565234
0.2537671243754252	0.371447247197092
0.2517831047861854	0.3729405084235682
0.24942337874315199	0.3739160200915858
0.24716691460307913	0.37687414165837096
0.24331544505917668	0.38306799917170153
0.239233533922125	0.3870863743683897
0.2364721594415218	0.39092515743274797
0.2346897771859943	0.3929650471937741
0.23347045146160483	0.3957620067305594
0.2306288101651209	0.3969668173563669
0.22514145792109233	0.3968669918357188
0.21925365476703562	0.3971507956143148
0.2148153522899322	0.39693963929521087
0.2090538408851711	0.3989128036381911
0.20340168510274828	0.4016273611199978
0.19824231476968057	0.40411917370433564
0.19252323310332753	0.40842634694787255
0.18661862435987644	0.4138946602900133
0.17970650366152147	0.41891555189896845
0.1719337054986958	0.42345749809152444
0.16272686878774195	0.4253746567052769
0.15416282093636338	0.42651840711352407
0.14549320941026028	0.4273665871911816
0.13780085157184904	0.4302622789173528
0.13123309688743903	0.43366726433292885
0.25	0.25
0.25	0.25
0.24928505441885143	0.25080817213086554
0.24647492250342107	0.25382658999561913
0.24393808020595847	0.25830375700407515
0.2408594903027512	0.26277968634172166
0.23723767489609868	0.26612633201511504
0.23468202749946962	0.2702242274793669
0.23111884890030368	0.2755489266896234
0.22861219290072227	0.2816243460962687
0.22689949859305247	0.2886159031762416
0.22496693866492823	0.2954791540143202
0.22459300939225194	0.30316284217798445
0.22469850284249293	0.31038557648577764
0.2268300373733618	0.3166558178615498
0.2293781574700895	0.3209651504842096
0.23341928701847842	0.3245976893357297
0.23749818926886662	0.32649275618780726
0.24223652414572336	0.32723828723008175
0.24581847296052498	0.3281798485851097
0.24716169821124592	0.330635816569085
0.24757975701911442	0.3322964175884468
0.24884010756689307	0.3340465337028007
0.2498532858876639	0.33667760813094016
0.25079148205600954	0.33852815615919596
0.25059566516134074	0.3409218637069353
0.2501201683804049	0.3439859109875204
0.2501313826659992	0.3468078021259775
0.249618828379906	0.3511194390763986
0.24985011150235567	0.3557331240142382
0.2504370122714118	0.3597617428108415
0.2512944584287001	0.36204946658515147
0.2533478685807368	0.3641177540761612
0.25435161199520157	0.3677401604565234
0.2537671243754252	0.371447247197092
0.2517831047861854	0.3729405084235682
0.24942337874315199	0.3739160200915858
0.24716691460307913	0.37687414165837096
0.24331544505917668	0.38306799917170153
0.239233533922125	0.3870863743683897
0.2364721594415218	0.39092515743274797
0.2346897771859943	0.3929650471937741
0.23347045146160483	0.3957620067305594
0.2306288101651209	0.3969668173563669
0.22514145792109233	0.3968669918357188
0.21925365476703562	0.3971507956143148
0.2148153522899322	0.39693963929521087
0.2090538408851711	0.3989128036381911
0.20340168510274828	0.4016273611199978
0.19824231476968057	0.40411917370433564
0.19252323310332753	0.40842634694787255
0.18661862435987644	0.4138946602900133
0.17970650366152147	0.41891555189896845
0.1719337054986958	0.42345749809152444
0.16272686878774195	0.4253746567052769
0.15416282093636338	0.42651840711352407
0.14549320941026028	0.4273665871911816
0.13780085157184904	0.4302622789173528
0.13123309688743903	0.43366726433292885
0.12295987408674479	0.43741613161124226
0.25	0.25
0.25	0.25
0.24928505441885143	0.25080817213086554
0.24647492250342107	0.25382658999561913
0.24393808020595847	0.25830375700407515
0.2408594903027512	0.26277968634172166
0.23723767489609868	0.26612633201511504
0.23468202749946962	0.2702242274793669
0.23111884890030368	0.2755489266896234
0.22861219290072227	0.2816243460962687
0.22689949859305247	0.2886159031762416
0.22496693866492823	0.2954791540143202
0.22459300939225194	0.30316284217798445
0.22469850284249293	0.31038557648577764
0.2268300373733618	0.3166558178615498
0.2293781574700895	0.3209651504842096
0.23341928701847842	0.3245976893357297
0.23749818926886662	0.32649275618780726
0.24223652414572336	0.32723828723008175
0.24581847296052498	0.3281798485851097
0.24716169821124592	0.330635816569085
0.24757975701911442	0.3322964175884468
0.24884010756689307	0.3340465337028007
0.2498532858876639	0.33667760813094016
0.25079148205600954	0.33852815615919596
0.25059566516134074	0.3409218637069353
0.2501201683804049	0.3439859109875204
0.2501313826659992	0.3468078021259775
0.249618828379906	0.3511194390763986
0.24985011150235567	0.3557331240142382
0.2504370122714118	0.3597617428108415
0.2512944584287001	0.36204946658515147
0.2533478685807368	0.3641177540761612
0.25435161199520157	0.3677401604565234
0.2537671243754252	0.371447247197092
0.2517831047861854	0.3729405084235682
0.24942337874315199	0.3739160200915858
0.24716691460307913	0.37687414165837096
0.24331544505917668	0.38306799917170153
0.239233533922125	0.3870863743683897
0.2364721594415218	0.39092515743274797
0.2346897771859943	0.3929650471937741
0.23347045146160483	0.3957620067305594
0.2306288101651209	0.3969668173563669
0.22514145792109233	0.3968669918357188
0.21925365476703562	0.3971507956143148
0.2148153522899322	0.39693963929521087
0.2090538408851711	0.3989128036381911
0.20340168510274828	0.4016273611199978
0.19824231476968057	0.40411917370433564
0.19252323310332753	0.40842634694787255
0.18661862435987644	0.4138946602900133
0.17970650366152147	0.41891555189896845
0.1719337054986958	0.42345749809152444
0.16272686878774195	0.4253746567052769
0.15416282093636338	0.42651840711352407
0.14549320941026028	0.4273665871911816
0.13780085157184904	0.4302622789173528
0.13123309688743903	0.43366726433292885
0.12295987408674479	0.43741613161124226
0.11512871617582768	0.43967635320673165
0.25	0.25
0.25	0.25
0.24928505441885143	0.25080817213086554
0.24647492250342107	0.25382658999561913
0.24393808020595847	0.25830375700407515
0.2408594903027512	0.26277968634172166
0.23723767489609868	0.26612633201511504
0.23468202749946962	0.2702242274793669
0.23111884890030368	0.2755489266896234
0.22861219290072227	0.2816243460962687
0.22689949859305247	0.2886159031762416
0.22496693866492823	0.2954791540143202
0.22459300939225194	0.30316284217798445
0.22469850284249293	0.31038557648577764
0.2268300373733618	0.3166558178615498
0.2293781574700895	0.3209651504842096
0.23341928701847842	0.3245976893357297
0.23749818926886662	0.32649275618780726
0.24223652414572336	0.32723828723008175
0.24581847296052498	0.3281798485851097
0.24716169821124592	0.330635816569085
0.24757975701911442	0.3322964175884468
0.24884010756689307	0.3340465337028007
0.2498532858876639	0.33667760813094016
0.25079148205600954	0.33852815615919596
0.25059566516134074	0.3409218637069353
0.2501201683804049	0.3439859109875204
0.2501313826659992	0.3468078021259775
0.249618828379906	0.3511194390763986
0.24985011150235567	0.3557331240142382
0.2504370122714118	0.3597617428108415
0.2512944584287001	0.36204946658515147
0.2533478685807368	0.3641177540761612
0.25435161199520157	0.3677401604565234
0.2537671243754252	0.371447247197092
0.2517831047861854	0.3729405084235682
0.24942337874315199	0.3739160200915858
0.24716691460307913	0.37687414165837096
0.24331544505917668	0.38306799917170153
0.239233533922125	0.3870863743683897
0.2364721594415218	0.39092515743274797
0.2346897771859943	0.3929650471937741
0.23347045146160483	0.3957620067305594
0.2306288101651209	0.3969668173563669
0.22514145792109233	0.3968669918357188
0.21925365476703562	0.3971507956143148
0.2148153522899322	0.39693963929521087
0.2090538408851711	0.3989128036381911
0.20340168510274828	0.4016273611199978
0.19824231476968057	0.40411917370433564
0.19252323310332753	0.40842634694787255
0.18661862435987644	0.4138946602900133
0.17970650366152147	0.41891555189896845
0.1719337054986958	0.42345749809152444
0.16272686878774195	0.4253746567052769
0.15416282093636338	0.42651840711352407
0.14549320941026028	0.4273665871911816
0.13780085157184904	0.4302622789173528
0.13123309688743903	0.43366726433292885
0.12295987408674479	0.43741613161124226
0.11512871617582768	0.43967635320673165
0.10990677714780209	0.4406723476526171
0.25	0.25
0.25	0.25
0.24928505441885143	0.25080817213086554
0.24647492250342107	0.25382658999561913
0.24393808020595847	0.25830375700407515
0.2408594903027512	0.26277968634172166
0.23723767489609868	0.26612633201511504
0.23468202749946962	0.2702242274793669
0.23111884890030368	0.2755489266896234
0.22861219290072227	0.2816243460962687
0.22689949859305247	0.2886159031762416
0.22496693866492823	0.2954791540143202
0.22459300939225194	0.30316284217798445
0.22469850284249293	0.31038557648577764
0.2268300373733618	0.3166558178615498
0.2293781574700895	0.3209651504842096
0.23341928701847842	0.3245976893357297
0.23749818926886662	0.32649275618780726
0.24223652414572336	0.32723828723008175
0.24581847296052498	0.3281798485851097
0.24716169821124592	0.330635816569085
0.24757975701911442	0.3322964175884468
0.24884010756689307	0.3340465337028007
0.2498532858876639	0.33667760813094016
0.25079148205600954	0.33852815615919596
0.25059566516134074	0.3409218637069353
0.2501201683804049	0.3439859109875204
0.2501313826659992	0.3468078021259775
0.249618828379906	0.3511194390763986
0.24985011150235567	0.3557331240142382
0.2504370122714118	0.3597617428108415
0.2512944584287001	0.36204946658515147
0.2533478685807368	0.3641177540761612
0.25435161199520157	0.3677401604565234
0.2537671243754252	0.371447247197092
0.2517831047861854	0.3729405084235682
0.24942337874315199	0.3739160200915858
0.24716691460307913	0.37687414165837096
0.24331544505917668	0.38306799917170153
0.239233533922125	0.3870863743683897
0.2364721594415218	0.39092515743274797
0.2346897771859943	0.3929650471937741
0.23347045146160483	0.3957620067305594
0.2306288101651209	0.3969668173563669
0.22514145792109233	0.3968669918357188
0.21925365476703562	0.3971507956143148
0.2148153522899322	0.39693963929521087
0.2090538408851711	0.3989128036381911
0.20340168510274828	0.4016273611199978
0.19824231476968057	0.40411917370433564
0.19252323310332753	0.40842634694787255
0.18661862435987644	0.4138946602900133
0.17970650366152147	0.41891555189896845
0.1719337054986958	0.42345749809152444
0.16272686878774195	0.4253746567052769
0.15416282093636338	0.42651840711352407
0.14549320941026028	0.4273665871911816
0.13780085157184904	0.4302622789173528
0.13123309688743903	0.43366726433292885
0.12295987408674479	0.43741613161124226
0.11512871617582768	0.43967635320673165
0.10990677714780209	0.4406723476526171
0.10690344812373173	0.4419262664168388
0.25	0.25
0.25	0.25
0.24928505441885143	0.25080817213086554
0.24647492250342107	0.25382658999561913
0.24393808020595847	0.25830375700407515
0.2408594903027512	0.26277968634172166
0.23723767489609868	0.26612633201511504
0.23468202749946962	0.2702242274793669
0.23111884890030368	0.2755489266896234
0.22861219290072227	0.2816243460962687
0.22689949859305247	0.2886159031762416
0.22496693866492823	0.2954791540143202
0.22459300939225194	0.30316284217798445
0.22469850284249293	0.31038557648577764
0.2268300373733618	0.3166558178615498
0.2293781574700895	0.3209651504842096
0.23341928701847842	0.3245976893357297
0.23749818926886662	0.32649275618780726
0.24223652414572336	0.32723828723008175
0.24581847296052498	0.3281798485851097
0.24716169821124592	0.330635816569085
0.24757975701911442	0.3322964175884468
0.24884010756689307	0.3340465337028007
0.2498532858876639	0.33667760813094016
0.25079148205600954	0.33852815615919596
0.25059566516134074	0.3409218637069353
0.2501201683804049	0.3439859109875204
0.2501313826659992	0.3468078021259775
0.249618828379906	0.3511194390763986
0.24985011150235567	0.3557331240142382
0.2504370122714118	0.3597617428108415
0.2512944584287001	0.36204946658515147
0.2533478685807368	0.3641177540761612
0.25435161199520157	0.3677401604565234
0.2537671243754252	0.371447247197092
0.2517831047861854	0.3729405084235682
0.24942337874315199	0.3739160200915858
0.24716691460307913	0.37687414165837096
0.24331544505917668	0.38306799917170153
0.239233533922125	0.3870863743683897
0.2364721594415218	0.39092515743274797
0.2346897771859943	0.3929650471937741
0.23347045146160483	0.3957620067305594
0.2306288101651209	0.3969668173563669
0.22514145792109233	0.3968669918357188
0.21925365476703562	0.3971507956143148
0.2148153522899322	0.39693963929521087
0.2090538408851711	0.3989128036381911
0.20340168510274828	0.4016273611199978
0.19824231476968057	0.40411917370433564
0.19252323310332753	0.40842634694787255
0.18661862435987644	0.4138946602900133
0.17970650366152147	0.41891555189896845
0.1719337054986958	0.42345749809152444
0.16272686878774195	0.4253746567052769
0.15416282093636338	0.42651840711352407
0.14549320941026028	0.4273665871911816
0.13780085157184904	0.4302622789173528
0.13123309688743903	0.43366726433292885
0.12295987408674479	0.43741613161124226
0.11512871617582768	0.43967635320673165
0.10990677714780209	0.4406723476526171
0.10690344812373173	0.4419262664168388
0.106731992211268	0.4427034312195626
0.25	0.25
0.25	0.25
0.24928505441885143	0.25080817213086554
0.24647492250342107	0.25382658999561913
0.24393808020595847	0.25830375700407515
0.2408594903027512	0.26277968634172166
0.23723767489609868	0.26612633201511504
0.23468202749946962	0.2702242274793669
0.23111884890030368	0.2755489266896234
0.22861219290072227	0.2816243460962687
0.22689949859305247	0.2886159031762416
0.22496693866492823	0.2954791540143202
0.22459300939225194	0.30316284217798445
0.22469850284249293	0.31038557648577764
0.2268300373733618	0.3166558178615498
0.2293781574700895	0.3209651504842096
0.23341928701847842	0.3245976893357297
0.23749818926886662	0.32649275618780726
0.24223652414572336	0.32723828723008175
0.24581847296052498	0.3281798485851097
0.24716169821124592	0.330635816569085
0.24757975701911442	0.3322964175884468
0.24884010756689307	0.3340465337028007
0.2498532858876639	0.33667760813094016
0.25079148205600954	0.33852815615919596
0.25059566516134074	0.3409218637069353
0.2501201683804049	0.3439859109875204
0.2501313826659992	0.3468078021259775
0.249618828379906	0.3511194390763986
0.24985011150235567	0.3557331240142382
0.2504370122714118	0.3597617428108415
0.2512944584287001	0.36204946658515147
0.2533478685807368	0.3641177540761612
0.25435161199520157	0.3677401604565234
0.2537671243754252	0.371447247197092
0.2517831047861854	0.3729405084235682
0.24942337874315199	0.3739160200915858
0.24716691460307913	0.37687414165837096
0.24331544505917668	0.38306799917170153
0.239233533922125	0.3870863743683897
0.2364721594415218	0.39092515743274797
0.2346897771859943	0.3929650471937741
0.23347045146160483	0.3957620067305594
0.2306288101651209	0.3969668173563669
0.22514145792109233	0.3968669918357188
0.21925365476703562	0.3971507956143148
0.2148153522899322	0.39693963929521087
0.2090538408851711	0.3989128036381911
0.20340168510274828	0.4016273611199978
0.19824231476968057	0.40411917370433564
0.19252323310332753	0.40842634694787255
0.18661862435987644	0.4138946602900133
0.17970650366152147	0.41891555189896845
0.1719337054986958	0.42345749809152444
0.16272686878774195	0.4253746567052769
0.15416282093636338	0.42651840711352407
0.14549320941026028	0.4273665871911816
0.13780085157184904	0.4302622789173528
0.13123309688743903	0.43366726433292885
0.12295987408674479	0.43741613161124226
0.11512871617582768	0.43967635320673165
0.10990677714780209	0.4406723476526171
0.10690344812373173	0.4419262664168388
0.106731992211268	0.4427034312195626
0.10525957291487421	0.4446221640867651
0.25	0.25
0.25	0.25
0.24928505441885143	0.25080817213086554
0.24647492250342107	0.25382658999561913
0.24393808020595847	0.25830375700407515
0.2408594903027512	0.26277968634172166
0.23723767489609868	0.26612633201511504
0.23468202749946962	0.2702242274793669
0.23111884890030368	0.2755489266896234
0.22861219290072227	0.2816243460962687
0.22689949859305247	0.2886159031762416
0.22496693866492823	0.2954791540143202
0.22459300939225194	0.30316284217798445
0.22469850284249293	0.31038557648577764
0.2268300373733618	0.3166558178615498
0.2293781574700895	0.3209651504842096
0.23341928701847842	0.3245976893357297
0.23749818926886662	0.32649275618780726
0.24223652414572336	0.32723828723008175
0.24581847296052498	0.3281798485851097
0.24716169821124592	0.330635816569085
0.24757975701911442	0.3322964175884468
0.24884010756689307	0.3340465337028007
0.2498532858876639	0.33667760813094016
0.25079148205600954	0.33852815615919596
0.25059566516134074	0.3409218637069353
0.2501201683804049	0.3439859109875204
0.2501313826659992	0.3468078021259775
0.249618828379906	0.3511194390763986
0.24985011150235567	0.3557331240142382
0.2504370122714118	0.3597617428108415
0.2512944584287001	0.36204946658515147
0.2533478685807368	0.3641177540761612
0.25435161199520157	0.3677401604565234
0.2537671243754252	0.371447247197092
0.2517831047861854	0.3729405084235682
0.24942337874315199	0.3739160200915858
0.24716691460307913	0.37687414165837096
0.24331544505917668	0.38306799917170153
0.239233533922125	0.3870863743683897
0.2364721594415218	0.39092515743274797
0.2346897771859943	0.3929650471937741
0.23347045146160483	0.3957620067305594
0.2306288101651209	0.3969668173563669
0.22514145792109233	0.3968669918357188
0.21925365476703562	0.3971507956143148
0.2148153522899322	0.39693963929521087
0.2090538408851711	0.3989128036381911
0.20340168510274828	0.4016273611199978
0.19824231476968057	0.40411917370433564
0.19252323310332753	0.40842634694787255
0.18661862435987644	0.4138946602900133
0.17970650366152147	0.41891555189896845
0.1719337054986958	0.42345749809152444
0.16272686878774195	0.4253746567052769
0.15416282093636338	0.42651840711352407
0.14549320941026028	0.4273665871911816
0.13780085157184904	0.4302622789173528
0.13123309688743903	0.43366726433292885
0.12295987408674479	0.43741613161124226
0.11512871617582768	0.43967635320673165
0.10990677714780209	0.4406723476526171
0.10690344812373173	0.4419262664168388
0.106731992211268	0.4427034312195626
0.10525957291487421	0.4446221640867651
0.10290418092762667	0.4488621445695144
